date,hour,visitors,tickets_online,tickets_offline,revenue_tickets,revenue_gastro,revenue_parking,facility_zone,notes
2026-04-04,15,64,39,25,2759.15,1247.76,281.97,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-04,16,60,37,23,2636.12,1258.85,269.0,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-04,17,55,34,21,2567.08,746.87,343.39,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-04,18,46,28,18,1828.78,457.94,241.14,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-04,19,43,26,17,1472.5,880.9,288.44,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-04,20,54,33,21,1875.39,499.66,162.14,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,9,40,24,16,1530.14,403.45,252.72,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,10,51,31,20,2184.74,568.6,218.81,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,11,50,31,19,2140.04,601.32,299.19,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,12,59,36,23,2677.66,1201.31,336.6,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,13,61,37,24,2333.24,812.31,168.49,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,14,51,31,20,1635.81,1010.5,323.11,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,15,72,44,28,2578.8,740.12,331.81,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,16,55,34,21,2630.58,754.58,190.34,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,17,48,29,19,2213.6,967.53,319.31,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,18,41,25,16,1422.13,464.89,187.71,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,19,45,27,18,1844.68,524.41,159.1,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-05,20,43,26,17,1748.69,952.23,133.47,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,9,26,13,13,904.23,380.38,106.11,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,10,31,16,15,1185.04,478.11,87.73,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,11,33,17,16,1250.82,328.11,118.56,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,12,30,15,15,1104.74,521.53,222.47,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,13,45,23,22,2153.18,940.79,151.08,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,14,46,23,23,2177.85,800.31,340.73,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,15,38,19,19,1807.2,711.06,158.09,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,16,30,15,15,1264.97,641.27,122.7,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,17,34,17,17,1270.3,595.66,184.46,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,18,24,12,12,914.83,431.24,87.89,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,19,18,9,9,642.99,317.32,125.71,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-06,20,20,10,10,738.83,386.62,125.72,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,9,24,12,12,911.82,315.66,78.2,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,10,26,13,13,917.02,247.8,185.04,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,11,23,11,12,1008.05,312.84,89.48,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,12,29,15,14,1226.63,569.76,148.03,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,13,46,23,23,1684.3,429.26,309.8,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,14,40,20,20,1492.01,495.66,207.86,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,15,45,23,22,1618.8,838.03,274.39,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,16,32,16,16,1335.33,458.91,131.46,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,17,30,15,15,1377.54,299.39,103.87,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,18,27,14,13,1138.05,296.5,95.07,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,19,29,15,14,1313.69,639.32,106.76,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-07,20,27,14,13,897.77,517.05,109.55,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,9,24,12,12,835.75,299.65,94.24,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,10,24,12,12,940.14,429.56,92.62,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,11,30,15,15,1426.83,437.26,100.16,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,12,33,17,16,1289.05,530.45,203.76,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,13,39,20,19,1743.18,361.82,171.88,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,14,31,16,15,1415.6,608.34,220.34,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,15,36,18,18,1570.55,453.68,173.46,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,16,33,17,16,1295.5,470.32,182.49,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,17,32,16,16,1264.26,357.32,110.34,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,18,27,14,13,869.54,432.26,165.42,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,19,18,9,9,846.8,406.56,78.58,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-08,20,24,12,12,955.99,431.39,130.6,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,9,24,12,12,1121.9,345.3,127.87,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,10,27,14,13,947.91,407.92,101.96,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,11,34,17,17,1365.23,538.58,202.04,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,12,31,16,15,1337.44,561.49,221.11,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,13,38,19,19,1236.98,774.58,214.88,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,14,36,18,18,1541.62,675.53,206.16,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,15,38,19,19,1630.09,477.28,209.41,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,16,39,20,19,1841.91,810.47,99.91,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,17,30,15,15,1400.1,437.02,162.92,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,18,22,11,11,1021.15,357.71,75.77,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,19,19,9,10,684.87,251.39,139.43,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-09,20,26,13,13,1105.93,373.34,105.04,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,9,19,9,10,829.21,194.64,107.94,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,10,30,15,15,1332.81,414.64,96.41,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,11,29,15,14,1112.66,386.09,215.62,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,12,24,12,12,1081.49,216.53,68.38,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,13,36,18,18,1529.0,693.45,120.71,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,14,34,17,17,1291.81,641.13,118.66,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,15,43,22,21,1686.05,877.25,147.41,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,16,43,22,21,1416.58,497.0,270.72,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,17,29,15,14,1117.68,515.5,163.04,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,18,33,17,16,1514.5,373.75,130.87,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,19,23,11,12,861.91,395.58,112.46,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-10,20,25,13,12,1069.12,260.28,70.13,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,9,38,23,15,1570.13,867.41,113.4,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,10,40,24,16,1614.29,364.07,220.6,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,11,56,34,22,2627.19,875.01,234.37,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,12,52,32,20,2021.31,737.93,361.44,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,13,73,45,28,3435.08,1336.71,320.63,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,14,62,38,24,2040.78,867.03,257.38,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,15,66,40,26,2849.41,1264.1,458.03,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,16,57,35,22,1950.64,993.32,390.17,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,17,45,27,18,2026.84,637.11,251.63,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,18,49,30,19,2084.56,766.99,223.72,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,19,43,26,17,2034.79,876.2,111.08,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-11,20,49,30,19,1850.4,472.39,320.35,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,9,36,22,14,1501.5,525.68,200.27,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,10,46,28,18,1531.89,689.58,329.24,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,11,62,38,24,2834.24,1343.72,382.63,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,12,46,28,18,1688.28,539.63,147.93,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,13,51,31,20,2331.15,819.31,160.1,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,14,62,38,24,2774.45,819.57,363.65,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,15,46,28,18,1595.69,701.41,141.61,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,16,50,31,19,2130.11,618.63,177.91,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,17,47,29,18,1571.25,709.16,285.7,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,18,34,21,13,1175.17,748.19,238.45,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,19,39,24,15,1408.76,611.06,272.51,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-12,20,34,21,13,1154.97,370.62,175.87,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,9,25,13,12,1076.71,530.18,178.97,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,10,25,13,12,1106.53,435.24,143.0,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,11,26,13,13,1138.18,372.92,148.47,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,12,40,20,20,1639.62,839.44,261.69,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,13,40,20,20,1336.12,409.92,248.12,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,14,44,22,22,2067.8,854.68,135.54,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,15,33,17,16,1559.75,563.54,82.78,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,16,41,21,20,1352.6,676.44,276.16,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,17,34,17,17,1286.57,629.35,220.42,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,18,27,14,13,1088.53,470.41,97.49,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,19,22,11,11,866.13,242.57,158.72,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-13,20,27,14,13,1225.68,431.94,129.03,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,9,24,12,12,1023.49,485.23,144.36,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,10,26,13,13,1081.13,346.44,193.74,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,11,40,20,20,1732.17,627.84,265.74,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,12,46,23,23,1836.34,867.47,201.64,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,13,44,22,22,1990.83,525.74,271.18,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,14,41,21,20,1843.63,771.03,113.28,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,15,42,21,21,1671.6,608.38,311.72,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,16,34,17,17,1446.63,709.89,253.48,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,17,28,14,14,1199.7,640.2,176.08,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,18,26,13,13,994.68,426.14,101.8,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,19,25,13,12,1142.5,362.82,78.86,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-14,20,23,11,12,1012.83,393.88,150.08,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,9,29,15,14,1140.3,327.46,92.45,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,10,24,12,12,1035.25,313.8,77.38,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,11,33,17,16,1444.25,301.22,202.28,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,12,43,22,21,1772.07,795.35,320.02,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,13,48,24,24,1864.02,997.6,342.24,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,14,53,27,26,1777.45,1199.83,180.1,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,15,54,28,26,2289.68,934.6,396.83,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,16,40,20,20,1681.26,586.24,106.8,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,17,32,16,16,1376.25,715.64,184.45,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,18,32,16,16,1216.19,597.92,207.25,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,19,23,11,12,1054.28,416.4,89.15,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-15,20,21,10,11,891.47,296.99,65.1,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,9,30,15,15,1281.02,484.09,78.45,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,10,30,15,15,1235.03,510.5,116.06,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,11,32,16,16,1116.72,504.92,183.14,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,12,29,15,14,1129.22,493.0,86.92,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,13,52,27,25,2325.63,602.6,341.35,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,14,48,24,24,1551.17,805.67,248.74,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,15,44,22,22,1773.31,756.19,267.02,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,16,32,16,16,1428.51,343.59,200.48,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,17,40,20,20,1395.63,695.5,135.99,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,18,27,14,13,1103.64,545.59,84.11,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,19,28,14,14,968.22,472.5,189.2,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-16,20,27,14,13,879.12,613.41,135.83,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,9,24,12,12,930.45,533.6,60.01,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,10,32,16,16,1177.91,711.9,163.11,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,11,34,17,17,1330.04,580.69,203.17,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,12,31,16,15,1251.24,706.93,132.08,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,13,39,20,19,1309.78,798.59,143.73,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,14,43,22,21,1505.39,567.42,286.51,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,15,49,25,24,1737.38,687.32,153.98,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,16,36,18,18,1510.45,361.48,135.89,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,17,26,13,13,998.42,264.3,98.04,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,18,34,17,17,1319.39,636.59,176.1,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,19,32,16,16,1533.62,600.17,110.82,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-17,20,28,14,14,1062.72,509.67,184.87,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,9,38,23,15,1309.32,869.98,177.39,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,10,42,26,16,1361.41,732.92,121.28,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,11,54,33,21,2201.79,535.87,307.85,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,12,62,38,24,2343.92,847.49,239.71,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,13,71,44,27,2283.2,1013.89,521.41,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,14,65,40,25,2473.78,680.55,463.33,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,15,73,45,28,2694.05,1496.41,361.21,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,16,70,43,27,2832.44,1316.45,477.89,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,17,43,26,17,1992.84,489.79,311.0,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,18,43,26,17,1644.02,594.79,266.88,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,19,49,30,19,2034.18,1023.85,239.33,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-18,20,40,24,16,1361.65,365.32,202.71,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,9,45,27,18,1712.74,868.32,124.39,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,10,49,30,19,2136.73,1109.51,295.84,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,11,52,32,20,2252.05,601.3,386.42,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,12,70,43,27,3134.29,1122.18,271.54,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,13,50,31,19,2305.11,1019.82,201.3,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,14,80,49,31,3658.14,1781.15,362.61,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,15,66,40,26,2195.93,1268.48,476.81,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,16,63,39,24,2182.43,617.64,391.67,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,17,45,27,18,2069.53,1011.16,207.9,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,18,44,27,17,1766.11,846.17,215.52,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,19,25,15,10,1155.23,469.26,113.18,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-19,20,40,24,16,1674.42,870.1,249.18,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-20,9,27,14,13,1187.86,335.32,167.26,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-20,10,24,12,12,1133.13,492.65,165.64,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-20,11,28,14,14,1168.1,630.14,164.43,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-04-20,12,38,19,19,1752.21,620.51,137.76,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
