date,venue_slug,visitors,visitors_low,visitors_base,visitors_high,weather_risk,forecast_confidence,demand_signal_score,trend_signal_score,event_impact_score,holiday_impact_score,seasonality_score,weather_impact_score,notes,is_calibrated_demo
2025-08-20,orientarium_zoo_lodz,6243,5619,6243,6867,low,0.82,83.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-21,orientarium_zoo_lodz,6900,6210,6900,7590,low,0.82,84.9,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-22,orientarium_zoo_lodz,8378,7540,8378,9216,low,0.82,88.5,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-23,orientarium_zoo_lodz,13549,12194,13549,14904,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-24,orientarium_zoo_lodz,14385,12946,14385,15824,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-25,orientarium_zoo_lodz,5093,4584,5093,5602,low,0.82,80.5,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-26,orientarium_zoo_lodz,3872,2943,3872,4801,high,0.62,81.3,66.0,0.0,10.0,100.0,-20.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-27,orientarium_zoo_lodz,6243,5619,6243,6867,low,0.82,83.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-28,orientarium_zoo_lodz,6900,6210,6900,7590,low,0.82,84.9,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-29,orientarium_zoo_lodz,5985,4549,5985,7421,high,0.62,88.5,66.0,0.0,10.0,100.0,-20.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-30,orientarium_zoo_lodz,13549,12194,13549,14904,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-31,orientarium_zoo_lodz,14385,12946,14385,15824,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-09-01,orientarium_zoo_lodz,1662,1496,1662,1828,low,0.82,46.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-02,orientarium_zoo_lodz,1769,1592,1769,1946,low,0.82,47.36,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-03,orientarium_zoo_lodz,1455,1106,1455,1804,high,0.62,49.36,56.0,0.0,0.0,32.35,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-04,orientarium_zoo_lodz,2252,2027,2252,2477,low,0.82,50.96,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-05,orientarium_zoo_lodz,2735,2462,2735,3009,low,0.82,54.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-06,orientarium_zoo_lodz,3164,2405,3164,3923,high,0.62,66.56,56.0,0.0,2.0,32.35,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-07,orientarium_zoo_lodz,4704,4234,4704,5174,low,0.82,68.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-08,orientarium_zoo_lodz,1662,1496,1662,1828,low,0.82,46.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-09,orientarium_zoo_lodz,1769,1592,1769,1946,low,0.82,47.36,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-10,orientarium_zoo_lodz,2038,1834,2038,2242,low,0.82,49.36,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-11,orientarium_zoo_lodz,2252,2027,2252,2477,low,0.82,50.96,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-12,orientarium_zoo_lodz,2735,2462,2735,3009,low,0.82,54.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-13,orientarium_zoo_lodz,4430,3987,4430,4873,low,0.82,66.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-14,orientarium_zoo_lodz,3360,2554,3360,4166,high,0.62,68.56,56.0,0.0,2.0,32.35,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-15,orientarium_zoo_lodz,1662,1496,1662,1828,low,0.82,46.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-16,orientarium_zoo_lodz,1769,1592,1769,1946,low,0.82,47.36,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-17,orientarium_zoo_lodz,2038,1834,2038,2242,low,0.82,49.36,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-18,orientarium_zoo_lodz,2252,2027,2252,2477,low,0.82,50.96,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-19,orientarium_zoo_lodz,2735,2462,2735,3009,low,0.82,54.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-20,orientarium_zoo_lodz,4430,3987,4430,4873,low,0.82,66.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-21,orientarium_zoo_lodz,4704,4234,4704,5174,low,0.82,68.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-22,orientarium_zoo_lodz,1187,902,1187,1472,high,0.62,46.56,56.0,0.0,0.0,32.35,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-23,orientarium_zoo_lodz,1769,1592,1769,1946,low,0.82,47.36,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-24,orientarium_zoo_lodz,2038,1834,2038,2242,low,0.82,49.36,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-25,orientarium_zoo_lodz,1609,1223,1609,1995,high,0.62,50.96,56.0,0.0,0.0,32.35,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-26,orientarium_zoo_lodz,2735,2462,2735,3009,low,0.82,54.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-27,orientarium_zoo_lodz,4430,3987,4430,4873,low,0.82,66.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-28,orientarium_zoo_lodz,4704,4234,4704,5174,low,0.82,68.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-29,orientarium_zoo_lodz,1662,1496,1662,1828,low,0.82,46.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-09-30,orientarium_zoo_lodz,1264,961,1264,1567,high,0.62,47.36,56.0,0.0,0.0,32.35,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-01,orientarium_zoo_lodz,1527,1374,1527,1680,low,0.82,44.07,56.0,8.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-02,orientarium_zoo_lodz,1562,1406,1562,1718,low,0.82,45.67,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-03,orientarium_zoo_lodz,1626,1366,1626,1886,medium,0.72,49.27,56.0,0.0,0.0,20.59,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-04,orientarium_zoo_lodz,3074,2767,3074,3381,low,0.82,61.27,56.0,0.0,2.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-05,orientarium_zoo_lodz,3263,2937,3263,3589,low,0.82,63.27,56.0,0.0,2.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-06,orientarium_zoo_lodz,988,830,988,1146,medium,0.72,41.27,56.0,0.0,0.0,20.59,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-07,orientarium_zoo_lodz,1228,1105,1228,1351,low,0.82,42.07,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-08,orientarium_zoo_lodz,1414,1273,1414,1555,low,0.82,44.07,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-09,orientarium_zoo_lodz,1562,1406,1562,1718,low,0.82,45.67,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-10,orientarium_zoo_lodz,1897,1707,1897,2087,low,0.82,49.27,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-11,orientarium_zoo_lodz,2634,2213,2634,3055,medium,0.72,61.27,56.0,0.0,2.0,20.59,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-12,orientarium_zoo_lodz,3263,2937,3263,3589,low,0.82,63.27,56.0,0.0,2.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-13,orientarium_zoo_lodz,1153,1038,1153,1268,low,0.82,41.27,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-14,orientarium_zoo_lodz,1052,884,1052,1220,medium,0.72,42.07,56.0,0.0,0.0,20.59,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-15,orientarium_zoo_lodz,1414,1273,1414,1555,low,0.82,44.07,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-16,orientarium_zoo_lodz,1562,1406,1562,1718,low,0.82,45.67,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-17,orientarium_zoo_lodz,1897,1707,1897,2087,low,0.82,49.27,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-18,orientarium_zoo_lodz,3074,2767,3074,3381,low,0.82,61.27,56.0,0.0,2.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-19,orientarium_zoo_lodz,2797,2349,2797,3245,medium,0.72,63.27,56.0,0.0,2.0,20.59,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-20,orientarium_zoo_lodz,1153,1038,1153,1268,low,0.82,41.27,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-21,orientarium_zoo_lodz,1228,1105,1228,1351,low,0.82,42.07,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-22,orientarium_zoo_lodz,1212,1018,1212,1406,medium,0.72,44.07,56.0,0.0,0.0,20.59,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-23,orientarium_zoo_lodz,1562,1406,1562,1718,low,0.82,45.67,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-24,orientarium_zoo_lodz,1897,1707,1897,2087,low,0.82,49.27,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-25,orientarium_zoo_lodz,3074,2767,3074,3381,low,0.82,61.27,56.0,0.0,2.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-26,orientarium_zoo_lodz,3263,2937,3263,3589,low,0.82,63.27,56.0,0.0,2.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-27,orientarium_zoo_lodz,988,830,988,1146,medium,0.72,41.27,56.0,0.0,0.0,20.59,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-28,orientarium_zoo_lodz,1228,1105,1228,1351,low,0.82,42.07,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-29,orientarium_zoo_lodz,1414,1273,1414,1555,low,0.82,44.07,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-30,orientarium_zoo_lodz,1339,1125,1339,1553,medium,0.72,45.67,56.0,0.0,0.0,20.59,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-10-31,orientarium_zoo_lodz,1897,1707,1897,2087,low,0.82,49.27,56.0,0.0,0.0,20.59,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-01,orientarium_zoo_lodz,2084,1751,2084,2417,medium,0.72,49.75,42.0,0.0,22.0,5.88,-4.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-02,orientarium_zoo_lodz,1696,1425,1696,1967,medium,0.72,51.75,42.0,0.0,2.0,5.88,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-03,orientarium_zoo_lodz,654,549,654,759,medium,0.72,29.75,42.0,0.0,0.0,5.88,-4.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-04,orientarium_zoo_lodz,696,585,696,807,medium,0.72,30.55,42.0,0.0,0.0,5.88,-4.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-05,orientarium_zoo_lodz,735,617,735,853,medium,0.72,32.55,42.0,0.0,0.0,5.88,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-06,orientarium_zoo_lodz,886,744,886,1028,medium,0.72,34.15,42.0,0.0,0.0,5.88,-4.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-07,orientarium_zoo_lodz,986,828,986,1144,medium,0.72,37.75,42.0,0.0,0.0,5.88,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-08,orientarium_zoo_lodz,1742,1463,1742,2021,medium,0.72,49.75,42.0,0.0,2.0,5.88,-4.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-09,orientarium_zoo_lodz,1850,1554,1850,2146,medium,0.72,51.75,42.0,0.0,2.0,5.88,-4.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-10,orientarium_zoo_lodz,599,503,599,695,medium,0.72,29.75,42.0,0.0,0.0,5.88,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-11,orientarium_zoo_lodz,849,713,849,985,medium,0.72,30.55,42.0,0.0,22.0,5.88,-4.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-12,orientarium_zoo_lodz,801,673,801,929,medium,0.72,32.55,42.0,0.0,0.0,5.88,-4.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-13,orientarium_zoo_lodz,812,682,812,942,medium,0.72,34.15,42.0,0.0,0.0,5.88,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-14,orientarium_zoo_lodz,1076,904,1076,1248,medium,0.72,37.75,42.0,0.0,0.0,5.88,-4.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-15,orientarium_zoo_lodz,1597,1341,1597,1853,medium,0.72,49.75,42.0,0.0,2.0,5.88,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-11-16,orientarium_zoo_lodz,1850,1554,1850,2146,medium,0.72,51.75,42.0,0.0,2.0,5.88,-4.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
